number,filename,memorability
21927,00009316.jpg,0.864865
21928,00035488.jpg,0.756757
21929,00053265.jpg,0.763158
21930,00050695.jpg,0.884615
21931,00011960.jpg,0.676471
21932,00057058.jpg,0.739130
21933,00058373.jpg,0.825000
21934,00032465.jpg,0.711111
21935,00002418.jpg,0.804878
21936,00014980.jpg,0.657143
21937,00024298.jpg,0.833333
21938,00030149.jpg,0.951220
21939,00033003.jpg,0.785714
21940,00042972.jpg,0.836364
21941,00040200.jpg,0.743590
21942,00043323.jpg,0.780488
21943,00008903.jpg,0.848485
21944,00019501.jpg,0.750000
21945,00050615.jpg,0.805556
21946,00019516.jpg,0.953488
21947,00018238.jpg,0.833333
21948,00009931.jpg,0.757576
21949,00031355.jpg,0.666667
21950,00057157.jpg,0.900000
21951,00011300.jpg,0.897436
21952,00015498.jpg,0.675000
21953,00025600.jpg,0.815789
21954,00020486.jpg,0.764706
21955,00040022.jpg,0.848485
21956,00025520.jpg,0.883721
21957,00047229.jpg,0.647059
21958,00025128.jpg,0.659091
21959,00053461.jpg,0.818182
21960,00021756.jpg,0.973684
21961,00043741.jpg,0.800000
21962,00054732.jpg,0.794872
21963,00029173.jpg,0.571429
21964,00051605.jpg,0.585366
21965,00049324.jpg,0.729167
21966,00049684.jpg,0.820513
21967,00035254.jpg,0.947368
21968,00031601.jpg,0.756757
21969,00046323.jpg,0.583333
21970,00001289.jpg,0.813953
21971,00017605.jpg,0.866667
21972,00045081.jpg,0.823529
21973,00025763.jpg,0.850000
21974,00005419.jpg,0.710526
21975,00022676.jpg,0.630435
21976,00014350.jpg,0.641026
21977,00013347.jpg,0.755556
21978,00053568.jpg,0.800000
21979,00037391.jpg,0.800000
21980,00000337.jpg,0.904762
21981,00006341.jpg,0.891892
21982,00052786.jpg,0.750000
21983,00037652.jpg,0.631579
21984,00046438.jpg,0.840909
21985,00006657.jpg,0.638889
21986,00001293.jpg,0.870968
21987,00034938.jpg,0.547619
21988,00057409.jpg,0.955556
21989,00056587.jpg,0.568182
21990,00056044.jpg,0.673913
21991,00037776.jpg,0.608696
21992,00012483.jpg,0.707317
21993,00023757.jpg,0.891892
21994,00008063.jpg,0.760870
21995,00029755.jpg,0.750000
21996,00028028.jpg,0.842105
21997,00014691.jpg,0.878788
21998,00047795.jpg,0.769231
21999,00007378.jpg,0.526316
22000,00025418.jpg,0.944444
22001,00027990.jpg,0.666667
22002,00026720.jpg,0.875000
22003,00030899.jpg,0.904762
22004,00020981.jpg,0.783784
22005,00055997.jpg,0.931818
22006,00049680.jpg,0.857143
22007,00019655.jpg,0.900000
22008,00030126.jpg,0.833333
22009,00026865.jpg,0.600000
22010,00009938.jpg,0.886364
22011,00016823.jpg,0.852941
22012,00017950.jpg,0.523810
22013,00017113.jpg,0.871795
22014,00004122.jpg,0.833333
22015,00029053.jpg,0.823529
22016,00011166.jpg,0.750000
22017,00055094.jpg,0.536585
22018,00006779.jpg,0.911765
22019,00044634.jpg,0.717949
22020,00038521.jpg,0.615385
22021,00039770.jpg,0.731707
22022,00018393.jpg,0.777778
22023,00011922.jpg,0.775510
22024,00053600.jpg,0.837838
22025,00033836.jpg,0.636364
22026,00030792.jpg,0.605263
22027,00054459.jpg,0.743590
22028,00037050.jpg,0.600000
22029,00009228.jpg,0.702703
22030,00043852.jpg,0.692308
22031,00043280.jpg,0.850000
22032,00016763.jpg,0.781250
22033,00008588.jpg,0.750000
22034,00026416.jpg,0.769231
22035,00053809.jpg,0.783784
22036,00023063.jpg,0.794872
22037,00028416.jpg,0.581395
22038,00058306.jpg,0.909091
22039,00055515.jpg,0.588235
22040,00040991.jpg,0.711111
22041,00026904.jpg,0.911765
22042,00004116.jpg,0.833333
22043,00048428.jpg,0.690476
22044,00007816.jpg,0.809524
22045,00028043.jpg,0.916667
22046,00001022.jpg,0.526316
22047,00002465.jpg,0.882353
22048,00007522.jpg,0.916667
22049,00008145.jpg,0.750000
22050,00005577.jpg,0.756757
22051,00044277.jpg,0.694444
22052,00017861.jpg,0.916667
22053,00044903.jpg,0.512195
22054,00031569.jpg,0.674419
22055,00028848.jpg,0.589744
22056,00011296.jpg,0.790698
22057,00014264.jpg,0.673913
22058,00055594.jpg,0.853659
22059,00020837.jpg,0.900000
22060,00023399.jpg,0.717949
22061,00047948.jpg,0.583333
22062,00014577.jpg,0.666667
22063,00005728.jpg,0.825000
22064,00001622.jpg,0.659091
22065,00015372.jpg,0.780488
22066,00054861.jpg,0.918919
22067,00036199.jpg,0.744186
22068,00020315.jpg,0.657895
22069,00049607.jpg,0.857143
22070,00043641.jpg,0.660000
22071,00051784.jpg,0.718750
22072,00026662.jpg,0.705882
22073,00034629.jpg,0.829787
22074,00022215.jpg,0.902439
22075,00048154.jpg,0.833333
22076,00009043.jpg,0.714286
22077,00010651.jpg,0.880000
22078,00019817.jpg,0.708333
22079,00052664.jpg,0.606061
22080,00002842.jpg,0.780488
22081,00024361.jpg,0.609756
22082,00048452.jpg,0.850000
22083,00015730.jpg,0.714286
22084,00040581.jpg,0.853659
22085,00028962.jpg,0.702703
22086,00030313.jpg,0.925926
22087,00025718.jpg,0.853659
22088,00005020.jpg,0.888889
22089,00048044.jpg,0.634146
22090,00012003.jpg,0.780488
22091,00033420.jpg,0.638889
22092,00055099.jpg,0.431818
22093,00003378.jpg,0.690476
22094,00011729.jpg,0.804878
22095,00014247.jpg,0.790698
22096,00043552.jpg,0.743590
22097,00037083.jpg,0.648649
22098,00029807.jpg,0.846154
22099,00015786.jpg,0.666667
22100,00042887.jpg,0.775000
22101,00057451.jpg,0.704545
22102,00023862.jpg,0.657895
22103,00020230.jpg,0.710526
22104,00055467.jpg,0.914286
22105,00036201.jpg,0.782609
22106,00039896.jpg,0.484848
22107,00056584.jpg,0.875000
22108,00046595.jpg,0.743590
22109,00018236.jpg,0.733333
22110,00033594.jpg,0.875000
22111,00046638.jpg,0.769231
22112,00003081.jpg,0.960784
22113,00051068.jpg,0.863636
22114,00058640.jpg,0.882353
22115,00001638.jpg,0.761905
22116,00029855.jpg,0.833333
22117,00023613.jpg,0.948718
22118,00055818.jpg,0.857143
22119,00032606.jpg,0.727273
22120,00013433.jpg,0.860465
22121,00048629.jpg,0.707317
22122,00026027.jpg,0.741935
22123,00053729.jpg,0.800000
22124,00041434.jpg,0.822222
22125,00020693.jpg,0.680851
22126,00014431.jpg,0.825000
22127,00016519.jpg,0.777778
22128,00024539.jpg,0.684211
22129,00023449.jpg,0.720930
22130,00057601.jpg,0.813953
22131,00016346.jpg,0.837209
22132,00030051.jpg,0.488372
22133,00054923.jpg,0.763158
22134,00029236.jpg,0.666667
22135,00013324.jpg,0.864865
22136,00003260.jpg,0.794118
22137,00017825.jpg,0.833333
22138,00004151.jpg,0.868421
22139,00045573.jpg,0.512195
22140,00008189.jpg,0.860465
22141,00020205.jpg,0.822222
22142,00013595.jpg,0.512821
22143,00035611.jpg,0.653846
22144,00028657.jpg,0.731707
22145,00017571.jpg,0.613636
22146,00027131.jpg,0.810811
22147,00003224.jpg,0.810811
22148,00019913.jpg,0.780488
22149,00006971.jpg,0.789474
22150,00018497.jpg,0.444444
22151,00020068.jpg,0.696970
22152,00003826.jpg,0.928571
22153,00053745.jpg,0.760870
22154,00042056.jpg,0.820513
22155,00012608.jpg,0.833333
22156,00005541.jpg,0.666667
22157,00029866.jpg,0.722222
22158,00037377.jpg,0.700000
22159,00051889.jpg,0.827586
22160,00002094.jpg,0.893617
22161,00033058.jpg,0.621622
22162,00028791.jpg,0.852941
22163,00041507.jpg,0.714286
22164,00006642.jpg,0.900000
22165,00027166.jpg,0.951220
22166,00018081.jpg,0.800000
22167,00017429.jpg,0.756098
22168,00005885.jpg,0.891892
22169,00027584.jpg,0.870968
22170,00044694.jpg,0.627907
22171,00014895.jpg,0.880952
22172,00055461.jpg,0.775000
22173,00039764.jpg,0.743590
22174,00027270.jpg,0.755556
22175,00029081.jpg,0.918919
22176,00001356.jpg,0.695652
22177,00028776.jpg,0.650000
22178,00004204.jpg,0.945946
22179,00024122.jpg,0.711111
22180,00031441.jpg,0.750000
22181,00057942.jpg,0.880952
22182,00019772.jpg,0.878788
22183,00058372.jpg,0.894737
22184,00028058.jpg,0.950000
22185,00051386.jpg,0.523810
22186,00036746.jpg,0.514286
22187,00024388.jpg,0.757576
22188,00051421.jpg,0.960000
22189,00026572.jpg,0.894737
22190,00001528.jpg,0.666667
22191,00027445.jpg,0.810811
22192,00028953.jpg,0.600000
22193,00052418.jpg,0.777778
22194,00016906.jpg,0.756757
22195,00007447.jpg,0.606061
22196,00016120.jpg,0.853659
22197,00013793.jpg,0.736842
22198,00036301.jpg,0.611111
22199,00038144.jpg,0.666667
22200,00005736.jpg,0.871795
22201,00044793.jpg,0.720930
22202,00009003.jpg,0.813953
22203,00014564.jpg,0.829268
22204,00046115.jpg,0.769231
22205,00006090.jpg,0.705882
22206,00024956.jpg,0.787879
22207,00047520.jpg,0.837838
22208,00044254.jpg,0.871795
22209,00057557.jpg,0.763158
22210,00050829.jpg,0.634146
22211,00000372.jpg,0.547619
22212,00048437.jpg,0.707317
22213,00036475.jpg,0.769231
22214,00047514.jpg,0.538462
22215,00026969.jpg,0.891892
22216,00055199.jpg,0.755556
22217,00015278.jpg,0.857143
22218,00055833.jpg,0.837838
22219,00036416.jpg,0.488372
22220,00031373.jpg,0.777778
22221,00048285.jpg,0.619048
22222,00050668.jpg,0.885714
22223,00058589.jpg,0.843750
22224,00012997.jpg,0.772727
22225,00032599.jpg,0.785714
22226,00004034.jpg,0.787879
22227,00024268.jpg,0.825000
22228,00024843.jpg,0.945946
22229,00036702.jpg,0.657143
22230,00044206.jpg,0.765957
22231,00052741.jpg,0.552632
22232,00004628.jpg,0.823529
22233,00035369.jpg,0.400000
22234,00012665.jpg,0.756098
22235,00027312.jpg,0.837838
22236,00001812.jpg,0.677419
22237,00006485.jpg,0.697674
22238,00052652.jpg,0.820000
22239,00025034.jpg,0.717949
22240,00040126.jpg,0.540541
22241,00033051.jpg,0.750000
22242,00018759.jpg,0.861111
22243,00003649.jpg,0.666667
22244,00056121.jpg,0.813953
22245,00025364.jpg,0.800000
22246,00014683.jpg,0.543478
22247,00006459.jpg,0.852941
22248,00042687.jpg,0.718750
22249,00049417.jpg,0.975610
22250,00018726.jpg,0.937500
22251,00037601.jpg,0.815789
22252,00031444.jpg,0.885714
22253,00055184.jpg,0.914286
22254,00044975.jpg,0.682927
22255,00016551.jpg,0.785714
22256,00036980.jpg,0.541667
22257,00016093.jpg,0.641026
22258,00042673.jpg,0.729167
22259,00038287.jpg,0.708333
22260,00027035.jpg,0.755102
22261,00006938.jpg,0.666667
22262,00005325.jpg,0.717949
22263,00015223.jpg,0.771429
22264,00018656.jpg,0.883721
22265,00026771.jpg,0.531915
22266,00034486.jpg,0.785714
22267,00028879.jpg,0.682927
22268,00052374.jpg,0.750000
22269,00041079.jpg,0.641026
22270,00035709.jpg,0.511628
22271,00057208.jpg,0.780488
22272,00003986.jpg,0.861111
22273,00017541.jpg,0.452381
22274,00047761.jpg,0.780488
22275,00013422.jpg,0.704545
22276,00043595.jpg,0.904762
22277,00012390.jpg,0.906977
22278,00023339.jpg,0.800000
22279,00051040.jpg,0.850000
22280,00010764.jpg,0.771429
22281,00026954.jpg,0.428571
22282,00024344.jpg,0.828571
22283,00041246.jpg,0.750000
22284,00000569.jpg,0.612903
22285,00020930.jpg,0.843750
22286,00005127.jpg,0.823529
22287,00027735.jpg,0.885714
22288,00011020.jpg,0.769231
22289,00001823.jpg,0.406250
22290,00004445.jpg,0.800000
22291,00003485.jpg,0.738095
22292,00026940.jpg,0.692308
22293,00012471.jpg,0.794872
22294,00005060.jpg,0.828571
22295,00034752.jpg,0.722222
22296,00045199.jpg,0.638298
22297,00050952.jpg,0.750000
22298,00026807.jpg,0.756757
22299,00017817.jpg,0.840909
22300,00043156.jpg,0.617021
22301,00008331.jpg,0.787234
22302,00031910.jpg,0.897436
22303,00057039.jpg,0.906977
22304,00008598.jpg,0.790698
22305,00015879.jpg,0.820513
22306,00017120.jpg,0.871795
22307,00031507.jpg,0.800000
22308,00058127.jpg,0.952381
22309,00010582.jpg,0.690476
22310,00056565.jpg,0.543478
22311,00039591.jpg,0.763158
22312,00043712.jpg,0.750000
22313,00044092.jpg,0.594595
22314,00053730.jpg,0.882353
22315,00010129.jpg,0.729167
22316,00044803.jpg,0.656250
22317,00034836.jpg,0.877551
22318,00040497.jpg,0.609756
22319,00006320.jpg,0.586957
22320,00013615.jpg,0.842105
22321,00052639.jpg,0.625000
22322,00032608.jpg,0.875000
22323,00011323.jpg,0.818182
22324,00032185.jpg,0.947368
22325,00046655.jpg,0.697674
22326,00031812.jpg,0.871795
22327,00002952.jpg,0.888889
22328,00019211.jpg,0.973684
22329,00030672.jpg,0.717949
22330,00031037.jpg,0.951220
22331,00001108.jpg,0.611111
22332,00009144.jpg,0.775000
22333,00008520.jpg,0.615385
22334,00027572.jpg,0.860465
22335,00020760.jpg,0.810811
22336,00015352.jpg,0.684211
22337,00007643.jpg,0.783784
22338,00012729.jpg,0.904762
22339,00029092.jpg,0.681818
22340,00019615.jpg,0.625000
22341,00055616.jpg,0.733333
22342,00008285.jpg,0.815789
22343,00022350.jpg,0.628571
22344,00009526.jpg,0.837209
22345,00041699.jpg,0.837838
22346,00006309.jpg,0.809524
22347,00058303.jpg,0.853659
22348,00028787.jpg,0.951220
22349,00053451.jpg,0.833333
22350,00022742.jpg,0.826087
22351,00044372.jpg,0.650000
22352,00050910.jpg,0.951220
22353,00011871.jpg,0.727273
22354,00047026.jpg,0.916667
22355,00009296.jpg,0.625000
22356,00048924.jpg,0.914894
22357,00022064.jpg,0.875000
22358,00018644.jpg,0.729730
22359,00052989.jpg,0.750000
22360,00021234.jpg,0.718750
22361,00053228.jpg,0.888889
22362,00017903.jpg,0.837838
22363,00009849.jpg,0.685185
22364,00010681.jpg,0.866667
22365,00025979.jpg,0.600000
22366,00012967.jpg,0.634146
22367,00013859.jpg,0.545455
22368,00000202.jpg,0.936170
22369,00031314.jpg,0.828571
22370,00026267.jpg,0.914894
22371,00030455.jpg,0.950000
22372,00043727.jpg,0.755556
22373,00038065.jpg,0.606061
22374,00021975.jpg,0.794118
22375,00055095.jpg,0.774194
22376,00006896.jpg,0.477273
22377,00036959.jpg,0.439024
22378,00044499.jpg,0.581395
22379,00008535.jpg,0.800000
22380,00046318.jpg,0.736842
22381,00051245.jpg,0.790698
22382,00057971.jpg,0.707317
22383,00004513.jpg,0.785714
22384,00019820.jpg,0.756098
22385,00033244.jpg,0.750000
22386,00008944.jpg,0.931818
22387,00049649.jpg,0.581395
22388,00002894.jpg,0.745098
22389,00011290.jpg,0.852941
22390,00044360.jpg,0.666667
22391,00049866.jpg,0.911765
22392,00038722.jpg,0.630435
22393,00013102.jpg,0.928571
22394,00046392.jpg,0.769231
22395,00036472.jpg,0.820513
22396,00024387.jpg,0.868421
22397,00006142.jpg,0.526316
22398,00021159.jpg,0.800000
22399,00036973.jpg,0.606061
22400,00023797.jpg,0.714286
22401,00035515.jpg,0.857143
22402,00034267.jpg,0.627907
22403,00042636.jpg,0.541667
22404,00049888.jpg,0.707317
22405,00037328.jpg,0.625000
22406,00036674.jpg,0.717949
22407,00006823.jpg,0.906977
22408,00047248.jpg,0.794118
22409,00029678.jpg,0.833333
22410,00013404.jpg,0.772727
22411,00027656.jpg,0.763158
22412,00031396.jpg,0.641026
22413,00045087.jpg,0.771429
22414,00024407.jpg,0.882353
22415,00020935.jpg,0.380952
22416,00041533.jpg,0.871795
22417,00002746.jpg,0.950000
22418,00011788.jpg,0.600000
22419,00017326.jpg,0.880952
22420,00005779.jpg,0.648649
22421,00016746.jpg,0.777778
22422,00008185.jpg,0.850000
22423,00043824.jpg,0.790698
22424,00002696.jpg,0.897436
22425,00003001.jpg,0.700000
22426,00046382.jpg,0.794872
22427,00033904.jpg,0.651163
22428,00016571.jpg,0.780488
22429,00055429.jpg,0.894737
22430,00033673.jpg,0.704545
22431,00010204.jpg,0.578947
22432,00026506.jpg,0.636364
22433,00041108.jpg,0.894737
22434,00002891.jpg,0.820513
22435,00052327.jpg,0.638889
22436,00040873.jpg,0.916667
22437,00002427.jpg,0.647059
22438,00014703.jpg,0.800000
22439,00022197.jpg,0.785714
22440,00032693.jpg,0.785714
22441,00011153.jpg,0.777778
22442,00051182.jpg,0.837209
22443,00048576.jpg,0.947368
22444,00026809.jpg,0.578947
22445,00016628.jpg,0.625000
22446,00052002.jpg,0.568182
22447,00055954.jpg,0.757576
22448,00014300.jpg,0.720930
22449,00028534.jpg,0.800000
22450,00053411.jpg,0.975610
22451,00037081.jpg,0.666667
22452,00021320.jpg,0.766667
22453,00058522.jpg,0.794872
22454,00018266.jpg,0.804878
22455,00044285.jpg,0.878788
22456,00023196.jpg,0.694444
22457,00002947.jpg,0.823529
22458,00002675.jpg,0.812500
22459,00041784.jpg,0.769231
22460,00030889.jpg,0.459459
22461,00038488.jpg,0.743590
22462,00030071.jpg,0.897436
22463,00009905.jpg,0.666667
22464,00034355.jpg,0.578947
22465,00030669.jpg,0.871795
22466,00011530.jpg,0.612903
22467,00022430.jpg,0.878049
22468,00013110.jpg,0.633333
22469,00054594.jpg,0.682927
22470,00022934.jpg,0.756098
22471,00042995.jpg,0.755556
22472,00005848.jpg,0.666667
22473,00009940.jpg,0.972973
22474,00046400.jpg,0.925000
22475,00020327.jpg,0.894737
22476,00015497.jpg,0.897436
22477,00045391.jpg,0.459459
22478,00050427.jpg,0.650000
22479,00005289.jpg,0.660000
22480,00042060.jpg,0.902439
22481,00042570.jpg,0.692308
22482,00018944.jpg,0.795918
22483,00039293.jpg,0.769231
22484,00014212.jpg,0.756098
22485,00000089.jpg,0.913043
22486,00011301.jpg,0.800000
22487,00022109.jpg,0.675000
22488,00033380.jpg,0.627907
22489,00048015.jpg,0.627907
22490,00049723.jpg,0.880952
22491,00003207.jpg,0.666667
22492,00016454.jpg,0.557692
22493,00030311.jpg,0.846154
22494,00018673.jpg,0.685714
22495,00055813.jpg,0.868421
22496,00033483.jpg,0.838710
22497,00023056.jpg,0.882353
22498,00003483.jpg,0.837838
22499,00012661.jpg,0.756757
22500,00029026.jpg,0.657143
22501,00011131.jpg,0.625000
22502,00003752.jpg,0.461538
22503,00005054.jpg,0.869565
22504,00051025.jpg,0.818182
22505,00013050.jpg,0.795918
22506,00032322.jpg,0.575000
22507,00025836.jpg,0.684211
22508,00029575.jpg,0.452381
22509,00052139.jpg,0.790698
22510,00042973.jpg,0.750000
22511,00044947.jpg,0.681818
22512,00017515.jpg,0.780488
22513,00003341.jpg,0.853659
22514,00037457.jpg,0.710526
22515,00025630.jpg,0.800000
22516,00033561.jpg,0.735294
22517,00039186.jpg,0.925000
22518,00025019.jpg,0.833333
22519,00050379.jpg,0.875000
22520,00049080.jpg,0.707317
22521,00019589.jpg,0.870968
22522,00056282.jpg,0.783784
22523,00043294.jpg,0.657895
22524,00004590.jpg,0.485714
22525,00026175.jpg,0.764706
22526,00005498.jpg,0.815789
22527,00035710.jpg,0.457143
22528,00051768.jpg,0.815789
22529,00031235.jpg,0.760870
22530,00022722.jpg,0.666667
22531,00025295.jpg,0.846154
22532,00008052.jpg,0.880952
22533,00011660.jpg,0.578947
22534,00035024.jpg,0.558140
22535,00025926.jpg,0.829268
22536,00046183.jpg,0.666667
22537,00038785.jpg,0.911111
22538,00034817.jpg,0.657143
22539,00052819.jpg,0.976190
22540,00056104.jpg,0.857143
22541,00017330.jpg,0.743590
22542,00025943.jpg,0.763158
22543,00003252.jpg,0.567568
22544,00004315.jpg,0.853659
22545,00037896.jpg,0.702703
22546,00047887.jpg,0.581395
22547,00000912.jpg,0.542857
22548,00043795.jpg,0.836735
22549,00040132.jpg,0.818182
22550,00022544.jpg,0.844444
22551,00053778.jpg,0.920000
22552,00055338.jpg,0.972222
22553,00052038.jpg,0.891892
22554,00015273.jpg,0.885714
22555,00049804.jpg,0.783784
22556,00026892.jpg,0.717949
22557,00049609.jpg,0.411765
22558,00027837.jpg,0.594595
22559,00004172.jpg,0.702703
22560,00056637.jpg,0.755556
22561,00050182.jpg,0.777778
22562,00057914.jpg,0.934783
22563,00029651.jpg,0.833333
22564,00036208.jpg,0.692308
22565,00056244.jpg,0.851064
22566,00051246.jpg,0.750000
22567,00030739.jpg,0.742857
22568,00000042.jpg,0.640000
22569,00014654.jpg,0.791667
22570,00002506.jpg,0.948718
22571,00030791.jpg,0.880952
22572,00014171.jpg,0.848485
22573,00020996.jpg,0.731707
22574,00017114.jpg,0.766667
22575,00049921.jpg,0.738095
22576,00015325.jpg,0.682927
22577,00049727.jpg,0.750000
22578,00032174.jpg,0.631579
22579,00011907.jpg,0.733333
22580,00023228.jpg,0.617647
22581,00007167.jpg,0.739130
22582,00023062.jpg,0.790698
22583,00028044.jpg,0.714286
22584,00033656.jpg,0.916667
22585,00032363.jpg,0.722222
22586,00033111.jpg,0.657895
22587,00042066.jpg,0.743590
22588,00034095.jpg,0.451613
22589,00046941.jpg,0.833333
22590,00053054.jpg,0.857143
22591,00035335.jpg,0.891892
22592,00003683.jpg,0.780488
22593,00042615.jpg,0.744186
22594,00011739.jpg,0.615385
22595,00010134.jpg,0.564103
22596,00045932.jpg,0.421053
22597,00035302.jpg,0.674419
22598,00035755.jpg,0.710526
22599,00015872.jpg,0.954545
22600,00052251.jpg,0.870968
22601,00010227.jpg,0.815789
22602,00048171.jpg,0.795455
22603,00035838.jpg,0.750000
22604,00018841.jpg,0.666667
22605,00005731.jpg,0.794872
22606,00031815.jpg,0.658537
22607,00015185.jpg,0.472222
22608,00017362.jpg,0.914894
22609,00013223.jpg,0.820000
22610,00020206.jpg,0.476190
22611,00049625.jpg,0.974359
22612,00004085.jpg,0.648649
22613,00031512.jpg,0.666667
22614,00026981.jpg,0.650000
22615,00003930.jpg,0.750000
22616,00011016.jpg,0.847826
22617,00041761.jpg,0.600000
22618,00019795.jpg,0.651163
22619,00013230.jpg,0.926829
22620,00035437.jpg,0.725000
22621,00037931.jpg,0.628571
22622,00035885.jpg,0.825000
22623,00001727.jpg,0.580645
22624,00023846.jpg,0.684211
22625,00009221.jpg,0.743590
22626,00034563.jpg,0.550000
22627,00024826.jpg,0.763158
22628,00025872.jpg,0.923077
22629,00042482.jpg,0.847826
22630,00039221.jpg,0.933333
22631,00022503.jpg,0.723404
22632,00055067.jpg,0.800000
22633,00025008.jpg,0.913043
22634,00057163.jpg,0.793103
22635,00002413.jpg,0.857143
22636,00014981.jpg,0.840909
22637,00026410.jpg,0.833333
22638,00026703.jpg,0.923077
22639,00002677.jpg,0.729167
22640,00029585.jpg,0.621622
22641,00003669.jpg,0.800000
22642,00023271.jpg,0.731707
22643,00004091.jpg,0.800000
22644,00033922.jpg,0.619048
22645,00053372.jpg,0.850000
22646,00019540.jpg,0.527778
22647,00047344.jpg,0.742857
22648,00023953.jpg,0.547619
22649,00050423.jpg,0.600000
22650,00039655.jpg,0.711111
22651,00035705.jpg,0.605263
22652,00013811.jpg,0.731707
22653,00013875.jpg,0.818182
22654,00003705.jpg,0.540541
22655,00028873.jpg,0.846154
22656,00021817.jpg,0.782609
22657,00004705.jpg,0.950000
22658,00050818.jpg,1.000000
22659,00053752.jpg,0.688889
22660,00001037.jpg,0.903226
22661,00003553.jpg,0.545455
22662,00041386.jpg,0.800000
22663,00029581.jpg,0.652174
22664,00008899.jpg,0.791667
22665,00045854.jpg,0.769231
22666,00051633.jpg,0.761905
22667,00012394.jpg,0.810811
22668,00054811.jpg,0.428571
22669,00040925.jpg,0.864865
22670,00035449.jpg,0.512821
22671,00015926.jpg,0.760870
22672,00044121.jpg,0.900000
22673,00032002.jpg,0.951220
22674,00023818.jpg,0.800000
22675,00036317.jpg,0.702703
22676,00027054.jpg,0.914894
22677,00019907.jpg,0.800000
22678,00056321.jpg,0.826087
22679,00054657.jpg,0.842105
22680,00029014.jpg,0.840909
22681,00035959.jpg,0.844444
22682,00027220.jpg,0.850000
22683,00016175.jpg,0.675676
22684,00041589.jpg,0.840909
22685,00039531.jpg,0.736842
22686,00028602.jpg,0.512195
22687,00016789.jpg,0.790698
22688,00021436.jpg,0.690476
22689,00027016.jpg,0.714286
22690,00025183.jpg,0.666667
22691,00040919.jpg,0.583333
22692,00013530.jpg,0.666667
22693,00023001.jpg,0.529412
22694,00018965.jpg,0.725000
22695,00006177.jpg,0.923077
22696,00026407.jpg,0.789474
22697,00018110.jpg,0.825000
22698,00021138.jpg,0.711111
22699,00036406.jpg,0.733333
22700,00017924.jpg,0.583333
22701,00001030.jpg,0.833333
22702,00005016.jpg,0.675000
22703,00025012.jpg,0.928571
22704,00053757.jpg,0.783784
22705,00002961.jpg,0.705882
22706,00040884.jpg,0.769231
22707,00003830.jpg,0.680851
22708,00032854.jpg,0.696970
22709,00039004.jpg,0.875000
22710,00047879.jpg,0.627907
22711,00043808.jpg,0.725000
22712,00031947.jpg,0.837838
22713,00055951.jpg,0.904762
22714,00006786.jpg,0.900000
22715,00014207.jpg,0.631579
22716,00021760.jpg,0.757576
22717,00052669.jpg,0.615385
22718,00045877.jpg,0.684211
22719,00050833.jpg,0.657895
22720,00017222.jpg,0.883721
22721,00011402.jpg,0.790698
22722,00006133.jpg,0.842105
22723,00013127.jpg,0.644444
22724,00022521.jpg,0.771429
22725,00045956.jpg,0.694444
22726,00046151.jpg,0.736842
22727,00040214.jpg,0.883721
22728,00038405.jpg,0.904762
22729,00054644.jpg,0.818182
22730,00024901.jpg,0.564103
22731,00042355.jpg,0.825000
22732,00041123.jpg,0.780488
22733,00008403.jpg,0.595238
22734,00005805.jpg,0.702128
22735,00027893.jpg,0.769231
22736,00011332.jpg,0.631579
22737,00040347.jpg,0.777778
22738,00056477.jpg,0.613636
22739,00002529.jpg,0.390244
22740,00036725.jpg,0.641026
22741,00045752.jpg,0.625000
22742,00008756.jpg,0.777778
22743,00013239.jpg,0.952381
22744,00025707.jpg,0.837209
22745,00044356.jpg,0.765957
22746,00011937.jpg,0.750000
22747,00028509.jpg,0.767442
22748,00013523.jpg,0.485714
22749,00017867.jpg,0.638889
22750,00016170.jpg,0.761905
22751,00001960.jpg,0.765957
22752,00003566.jpg,0.511111
22753,00000379.jpg,0.386364
22754,00035811.jpg,0.756757
22755,00048230.jpg,0.638298
22756,00055412.jpg,0.743590
22757,00051925.jpg,0.959184
22758,00005749.jpg,0.774194
22759,00036393.jpg,0.585366
22760,00054505.jpg,0.864865
22761,00005374.jpg,0.638889
22762,00041190.jpg,0.590909
22763,00026188.jpg,0.882353
22764,00010400.jpg,0.926829
22765,00005603.jpg,0.714286
22766,00020188.jpg,0.789474
22767,00045229.jpg,0.742857
22768,00003499.jpg,0.818182
22769,00043443.jpg,0.787234
22770,00019912.jpg,0.911765
22771,00027637.jpg,0.718750
22772,00026109.jpg,1.000000
22773,00020354.jpg,0.848485
22774,00053160.jpg,0.805556
22775,00020767.jpg,0.821429
22776,00058428.jpg,0.900000
22777,00004169.jpg,0.560976
22778,00021458.jpg,0.787879
22779,00050750.jpg,0.690476
22780,00022043.jpg,0.816327
22781,00036429.jpg,0.469388
22782,00050573.jpg,0.914894
22783,00040287.jpg,0.725000
22784,00019765.jpg,0.837838
22785,00011307.jpg,0.735294
22786,00031226.jpg,0.688889
22787,00003605.jpg,0.842105
22788,00046072.jpg,0.742857
22789,00025914.jpg,0.837209
22790,00009215.jpg,0.767442
22791,00054659.jpg,0.717949
22792,00056830.jpg,0.636364
22793,00004683.jpg,0.714286
22794,00029439.jpg,0.604651
22795,00058197.jpg,0.829268
22796,00020131.jpg,0.846154
22797,00045638.jpg,0.707317
22798,00055760.jpg,0.750000
22799,00035746.jpg,0.909091
22800,00046210.jpg,0.750000
